,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,showAddress,distance,status,newDevelopment,hasStaging,floor,district,hasLift,priceByArea_knn,price_robust,rooms_robust,bathrooms_robust,priceByArea_knn_robust
18,710.0,697.5543478260516,692.9147727272727,55.0,False,2,1,695.1377055818724,692.9147727272727,705.6331317949237,692.9147727272727,False,11596.5,693.8694362017804,694.4,693.7241379310345,696.0917641954768,693.919819760971,701.9941837725582,12.0,0.0,0.0,0.0,0.0
19,700.0,697.5543478260516,692.9147727272727,105.0,True,3,2,693.8366208382424,692.9147727272727,681.6927156331628,692.9147727272727,False,44003.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,691.160453138933,689.6772184780355,7.0,-0.15384615384615385,1.0,1.0,-0.8333333333333334
20,695.0,697.5543478260516,692.9147727272727,40.0,False,1,1,693.1860784664274,692.9147727272727,705.6331317949237,692.9147727272727,False,2271.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,697.111468721232,701.9941837725582,17.0,-0.23076923076923078,-1.0,0.0,0.8333333333333334
21,675.0,697.5543478260516,692.9147727272727,40.0,True,1,1,695.6929580722272,692.9147727272727,692.2585878985183,692.9147727272727,False,23556.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,691.160453138933,689.6772184780355,17.0,-0.5384615384615384,-1.0,0.0,0.8333333333333334
22,750.0,689.8135835104855,692.9147727272727,45.0,False,0,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,1027.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,691.160453138933,701.9941837725582,17.0,0.6153846153846154,-2.0,0.0,0.8333333333333334
23,750.0,697.5543478260516,692.9147727272727,99.0,True,3,2,700.3420445563922,692.9147727272727,681.6927156331628,692.9147727272727,False,43492.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,691.160453138933,701.9941837725582,8.0,0.6153846153846154,1.0,1.0,-0.6666666666666666
24,680.0,697.5543478260516,692.9147727272727,38.0,False,1,1,691.2344513509825,692.9147727272727,705.6331317949237,692.9147727272727,True,2591.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,695.3018521666253,701.9941837725582,18.0,-0.46153846153846156,-1.0,0.0,1.0
25,750.0,697.5543478260516,692.9147727272727,51.0,True,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,11896.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,693.894983627656,701.9941837725582,15.0,0.6153846153846154,-1.0,0.0,0.5
26,750.0,673.2780759689929,692.9147727272727,60.0,True,1,1,700.3420445563922,692.9147727272727,700.3420445563922,692.9147727272727,False,21316.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,700.3420445563922,689.6772184780355,13.0,0.6153846153846154,-1.0,0.0,0.16666666666666666
27,750.0,689.8135835104855,692.9147727272727,25.0,False,0,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,533.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,691.160453138933,701.9941837725582,30.0,0.6153846153846154,-2.0,0.0,3.0
28,750.0,697.5543478260516,692.9147727272727,40.0,False,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,1989.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,698.4095308612076,689.6772184780355,19.0,0.6153846153846154,-1.0,0.0,1.1666666666666667
29,650.0,697.5543478260516,692.9147727272727,62.0,True,2,1,692.146681449715,692.9147727272727,705.6331317949237,692.9147727272727,False,7841.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,691.493115765247,689.6772184780355,10.0,-0.9230769230769231,0.0,0.0,-0.3333333333333333
30,750.0,689.8135835104855,692.9147727272727,30.0,True,0,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,935.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,691.160453138933,689.6772184780355,25.0,0.6153846153846154,-2.0,0.0,2.1666666666666665
31,750.0,697.5543478260516,692.9147727272727,39.0,False,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,2036.0,693.8694362017804,694.4,693.7241379310345,698.291590668491,700.3420445563922,689.6772184780355,19.0,0.6153846153846154,-1.0,0.0,1.1666666666666667
32,700.0,697.5543478260516,692.9147727272727,62.0,True,2,1,693.919819760971,692.9147727272727,705.6331317949237,692.9147727272727,False,8492.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,707.8492848102213,689.6772184780355,11.0,-0.15384615384615385,0.0,0.0,-0.16666666666666666
33,747.0,697.5543478260516,692.9147727272727,96.0,True,3,2,699.9517191333033,692.9147727272727,693.7070431636203,692.9147727272727,False,26611.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,699.9517191333033,701.9941837725582,8.0,0.5692307692307692,1.0,1.0,-0.6666666666666666
34,640.0,689.8135835104855,692.9147727272727,35.0,True,0,1,686.0301123764625,692.9147727272727,705.6331317949237,692.9147727272727,False,7324.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,707.8492848102213,701.9941837725582,18.0,-1.0769230769230769,-2.0,0.0,1.0
35,750.0,697.5543478260516,692.9147727272727,30.0,False,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,2133.0,693.8694362017804,694.4,693.7241379310345,700.3420445563922,695.3018521666253,701.9941837725582,25.0,0.6153846153846154,-1.0,0.0,2.1666666666666665
36,750.0,697.5543478260516,692.9147727272727,70.0,True,2,1,700.3420445563922,692.9147727272727,699.6096264559128,692.9147727272727,True,28703.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,697.8558094999142,701.9941837725582,11.0,0.6153846153846154,0.0,0.0,-0.16666666666666666
37,625.0,697.5543478260516,692.9147727272727,52.0,True,2,1,684.0784852610176,692.9147727272727,684.0784852610176,692.9147727272727,True,40445.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,691.160453138933,689.6772184780355,12.0,-1.3076923076923077,0.0,0.0,0.0
38,700.0,689.8135835104855,692.9147727272727,40.0,True,0,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,False,1431.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,691.160453138933,701.9941837725582,18.0,-0.15384615384615385,-2.0,0.0,1.0
39,750.0,689.8135835104855,692.9147727272727,40.0,True,0,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,True,2417.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,698.4095308612076,701.9941837725582,19.0,0.6153846153846154,-2.0,0.0,1.1666666666666667
40,650.0,697.5543478260516,692.9147727272727,35.0,False,1,1,687.3311971200925,692.9147727272727,705.6331317949237,692.9147727272727,False,1121.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,691.160453138933,701.9941837725582,19.0,-0.9230769230769231,-1.0,0.0,1.1666666666666667
41,720.0,697.5543478260516,692.9147727272727,70.0,True,3,1,696.4387903255024,692.9147727272727,699.6096264559128,692.9147727272727,False,29099.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,698.6431521886377,689.6772184780355,10.0,0.15384615384615385,1.0,0.0,-0.3333333333333333
42,699.0,697.5543478260516,692.9147727272727,52.0,True,1,1,693.7065123638794,692.9147727272727,705.6331317949237,692.9147727272727,True,7092.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,695.3568495228385,701.9941837725582,13.0,-0.16923076923076924,-1.0,0.0,0.16666666666666666
43,750.0,697.5543478260516,692.9147727272727,65.0,True,2,1,700.3420445563922,692.9147727272727,685.5136046565373,692.9147727272727,False,13081.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,692.8559367742173,701.9941837725582,12.0,0.6153846153846154,0.0,0.0,0.0
44,695.0,697.5543478260516,692.9147727272727,65.0,True,2,1,693.1860784664274,692.9147727272727,696.9436818808824,692.9147727272727,False,13904.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,692.146681449715,701.9941837725582,11.0,-0.23076923076923078,0.0,0.0,-0.16666666666666666
45,750.0,697.5543478260516,692.9147727272727,78.0,True,2,2,700.3420445563922,692.9147727272727,693.2021808922763,692.9147727272727,False,19719.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,695.5999495843495,701.9941837725582,10.0,0.6153846153846154,0.0,1.0,-0.3333333333333333
46,620.0,697.5543478260516,692.9147727272727,60.0,True,2,1,683.4279428892025,692.9147727272727,705.6331317949237,692.9147727272727,False,7981.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,707.8492848102213,689.6772184780355,10.0,-1.3846153846153846,0.0,0.0,-0.3333333333333333
47,500.0,689.8135835104855,692.9147727272727,28.0,False,0,1,667.8149259656428,692.9147727272727,705.6331317949237,692.9147727272727,False,769.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,691.160453138933,689.6772184780355,18.0,-3.230769230769231,-2.0,0.0,1.0
48,550.0,697.5543478260516,692.9147727272727,38.0,True,1,1,674.3203496837928,692.9147727272727,685.5136046565373,692.9147727272727,False,10938.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,691.160453138933,689.6772184780355,14.0,-2.4615384615384617,-1.0,0.0,0.3333333333333333
49,750.0,697.5543478260516,692.9147727272727,46.0,False,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,1476.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,698.4095308612076,701.9941837725582,16.0,0.6153846153846154,-1.0,0.0,0.6666666666666666
50,680.0,689.8135835104855,692.9147727272727,55.0,True,0,1,691.2344513509825,692.9147727272727,705.6331317949237,692.9147727272727,False,5097.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,698.0475808771694,689.6772184780355,12.0,-0.46153846153846156,-2.0,0.0,0.0
51,700.0,697.5543478260516,692.9147727272727,50.0,True,1,2,693.8366208382424,692.9147727272727,693.8366208382424,692.9147727272727,False,32052.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,-0.15384615384615385,-1.0,1.0,0.21597633136094677
52,750.0,691.6288387541684,692.9147727272727,35.0,True,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,4047.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,673.696037921879,13.29585798816568,0.6153846153846154,-1.0,0.0,0.21597633136094677
53,750.0,697.5543478260516,692.9147727272727,66.0,True,2,1,700.3420445563922,692.9147727272727,698.2726670638707,692.9147727272727,False,13311.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,691.160453138933,701.9941837725582,11.0,0.6153846153846154,0.0,0.0,-0.16666666666666666
54,650.0,697.5543478260516,692.9147727272727,65.0,True,1,1,687.3311971200925,692.9147727272727,699.6096264559128,692.9147727272727,False,29440.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,693.919819760971,701.9941837725582,10.0,-0.9230769230769231,-1.0,0.0,-0.3333333333333333
55,720.0,697.5543478260516,692.9147727272727,133.0,False,3,2,696.4387903255024,692.9147727272727,689.0655122002563,692.9147727272727,False,19453.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,686.285930981955,701.9941837725582,5.0,0.15384615384615385,1.0,1.0,-1.1666666666666667
56,600.0,697.5543478260516,692.9147727272727,50.0,True,1,1,680.8257734019426,692.9147727272727,686.0797448849435,692.9147727272727,False,24430.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,685.9998477289505,701.9941837725582,12.0,-1.6923076923076923,-1.0,0.0,0.0
57,650.0,697.5543478260516,692.9147727272727,61.0,True,1,1,687.3311971200925,692.9147727272727,695.799965670853,692.9147727272727,False,34886.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,688.2457771649515,701.9941837725582,11.0,-0.9230769230769231,-1.0,0.0,-0.16666666666666666
58,650.0,697.5543478260516,692.9147727272727,65.0,False,2,1,687.3311971200925,692.9147727272727,698.2726670638707,692.9147727272727,False,11537.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,687.3311971200925,689.6772184780355,10.0,-0.9230769230769231,0.0,0.0,-0.3333333333333333
59,700.0,697.5543478260516,692.9147727272727,45.0,True,1,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,False,12321.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,693.894983627656,689.6772184780355,16.0,-0.15384615384615385,-1.0,0.0,0.6666666666666666
60,625.0,697.5543478260516,692.9147727272727,62.0,True,2,1,684.0784852610176,692.9147727272727,696.1649909275795,692.9147727272727,False,11666.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,688.6004048272027,689.6772184780355,10.0,-1.3076923076923077,0.0,0.0,-0.3333333333333333
61,595.0,697.5543478260516,692.9147727272727,45.0,True,1,1,680.1752310301276,692.9147727272727,705.6331317949237,692.9147727272727,False,4543.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,691.493115765247,689.6772184780355,13.0,-1.7692307692307692,-1.0,0.0,0.16666666666666666
62,650.0,697.5543478260516,692.9147727272727,55.0,True,1,1,686.8272665159466,692.9147727272727,705.6331317949237,692.9147727272727,False,10495.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,695.4989058874194,701.9941837725582,12.0,-0.9230769230769231,-1.0,0.0,0.0
63,725.0,697.5543478260516,692.9147727272727,50.0,True,1,1,697.0893326973173,692.9147727272727,705.6331317949237,692.9147727272727,False,7708.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,707.8492848102213,701.9941837725582,15.0,0.23076923076923078,-1.0,0.0,0.5
64,750.0,697.5543478260516,692.9147727272727,95.0,True,3,1,700.3420445563922,692.9147727272727,699.6096264559128,692.9147727272727,False,28483.0,693.8694362017804,694.4,693.7241379310345,697.9685377881583,697.8558094999142,701.9941837725582,8.0,0.6153846153846154,1.0,0.0,-0.6666666666666666
65,700.0,673.2780759689929,692.9147727272727,30.0,True,1,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,True,12049.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,695.4989058874194,701.9941837725582,23.0,-0.15384615384615385,-1.0,0.0,1.8333333333333333
66,700.0,697.5543478260516,692.9147727272727,27.0,False,1,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,False,1391.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,691.160453138933,689.6772184780355,26.0,-0.15384615384615385,-1.0,0.0,2.3333333333333335
67,650.0,697.5543478260516,692.9147727272727,59.0,True,2,1,689.6642878139564,692.9147727272727,699.6096264559128,692.9147727272727,False,30562.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,689.6642878139564,701.9941837725582,11.0,-0.9230769230769231,0.0,0.0,-0.16666666666666666
68,550.0,697.5543478260516,692.9147727272727,40.0,True,1,1,674.3203496837928,692.9147727272727,674.3203496837928,692.9147727272727,False,17750.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,674.3203496837928,701.9941837725582,14.0,-2.4615384615384617,-1.0,0.0,0.3333333333333333
69,650.0,697.5543478260516,692.9147727272727,55.0,True,1,1,686.8272665159466,692.9147727272727,705.6331317949237,692.9147727272727,False,10296.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,695.4989058874194,701.9941837725582,12.0,-0.9230769230769231,-1.0,0.0,0.0
70,750.0,697.5543478260516,692.9147727272727,65.0,True,2,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,5580.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,698.0475808771694,701.9941837725582,12.0,0.6153846153846154,0.0,0.0,0.0
71,725.0,697.5543478260516,692.9147727272727,70.0,True,2,1,697.0893326973173,692.9147727272727,705.6331317949237,692.9147727272727,False,4117.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,695.3568495228385,701.9941837725582,10.0,0.23076923076923078,0.0,0.0,-0.3333333333333333
72,700.0,697.5543478260516,692.9147727272727,80.0,True,1,1,693.8366208382424,692.9147727272727,699.6096264559128,692.9147727272727,False,29460.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,697.4660963834832,689.6772184780355,9.0,-0.15384615384615385,-1.0,0.0,-0.5
73,650.0,697.5543478260516,692.9147727272727,40.0,True,1,1,687.3311971200925,692.9147727272727,705.6331317949237,692.9147727272727,True,12224.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,693.894983627656,701.9941837725582,16.0,-0.9230769230769231,-1.0,0.0,0.6666666666666666
74,695.0,697.5543478260516,692.9147727272727,90.0,True,3,1,693.1860784664274,692.9147727272727,705.6331317949237,692.9147727272727,False,7729.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,707.8492848102213,689.6772184780355,8.0,-0.23076923076923078,1.0,0.0,-0.6666666666666666
75,750.0,697.5543478260516,692.9147727272727,55.0,True,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,6017.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,698.0475808771694,689.6772184780355,14.0,0.6153846153846154,-1.0,0.0,0.3333333333333333
76,650.0,697.5543478260516,692.9147727272727,65.0,True,2,1,687.3311971200925,692.9147727272727,705.6331317949237,692.9147727272727,False,7559.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,691.493115765247,701.9941837725582,10.0,-0.9230769230769231,0.0,0.0,-0.3333333333333333
77,666.0,697.5543478260516,692.9147727272727,70.0,True,1,2,689.4129327099005,692.9147727272727,692.2585878985183,692.9147727272727,False,24862.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,689.4129327099005,701.9941837725582,10.0,-0.676923076923077,-1.0,1.0,-0.3333333333333333
78,750.0,697.5543478260516,692.9147727272727,78.0,True,2,2,700.3420445563922,692.9147727272727,699.6096264559128,692.9147727272727,False,29976.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,700.3420445563922,701.9941837725582,10.0,0.6153846153846154,0.0,1.0,-0.3333333333333333
79,630.0,697.5543478260516,692.9147727272727,74.0,True,3,1,684.7290276328325,692.9147727272727,684.7290276328325,692.9147727272727,False,36483.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,645.6570962777485,701.9941837725582,9.0,-1.2307692307692308,1.0,0.0,-0.5
80,635.0,689.8135835104855,692.9147727272727,55.0,True,0,1,685.3795700046476,692.9147727272727,685.5136046565373,692.9147727272727,False,14528.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,692.8559367742173,701.9941837725582,12.0,-1.1538461538461537,-2.0,0.0,0.0
81,725.0,697.5543478260516,692.9147727272727,69.0,True,2,1,697.0893326973173,692.9147727272727,695.799965670853,692.9147727272727,True,35892.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,697.0893326973173,701.9941837725582,11.0,0.23076923076923078,0.0,0.0,-0.16666666666666666
82,750.0,697.5543478260516,692.9147727272727,35.0,False,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,True,859.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,691.160453138933,689.6772184780355,21.0,0.6153846153846154,-1.0,0.0,1.5
83,690.0,697.5543478260516,692.9147727272727,65.0,True,2,1,692.5355360946124,692.9147727272727,705.6331317949237,692.9147727272727,True,4724.0,693.8694362017804,694.4,693.7241379310345,697.6398926981135,695.3568495228385,689.6772184780355,11.0,-0.3076923076923077,0.0,0.0,-0.16666666666666666
84,700.0,689.8135835104855,692.9147727272727,30.0,False,0,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,True,1041.0,693.8694362017804,694.4,693.7241379310345,696.0917641954768,691.160453138933,701.9941837725582,23.0,-0.15384615384615385,-2.0,0.0,1.8333333333333333
85,730.0,697.5543478260516,692.9147727272727,64.0,True,3,1,697.7398750691323,692.9147727272727,697.3742686460787,692.9147727272727,False,20235.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,697.7398750691323,689.6772184780355,11.0,0.3076923076923077,1.0,0.0,-0.16666666666666666
86,750.0,697.5543478260516,692.9147727272727,51.0,True,1,1,700.3420445563922,692.9147727272727,705.6331317949237,692.9147727272727,False,3436.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,701.6371999520375,701.9941837725582,15.0,0.6153846153846154,-1.0,0.0,0.5
87,750.0,697.5543478260516,692.9147727272727,48.0,False,1,1,700.3420445563922,692.9147727272727,701.0123730059954,692.9147727272727,False,20526.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,700.3420445563922,701.9941837725582,16.0,0.6153846153846154,-1.0,0.0,0.6666666666666666
88,690.0,697.5543478260516,692.9147727272727,35.0,True,1,1,689.6642878139564,692.9147727272727,705.6331317949237,692.9147727272727,False,4802.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,689.1399735672051,689.6772184780355,20.0,-0.3076923076923077,-1.0,0.0,1.3333333333333333
89,750.0,697.5543478260516,692.9147727272727,74.0,True,3,1,700.3420445563922,692.9147727272727,698.2726670638707,692.9147727272727,False,13017.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,691.160453138933,701.9941837725582,10.0,0.6153846153846154,1.0,0.0,-0.3333333333333333
90,700.0,691.6288387541684,692.9147727272727,35.0,True,1,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,False,852.0,693.8694362017804,694.4,693.7241379310345,678.6636365033631,691.160453138933,689.6772184780355,20.0,-0.15384615384615385,-1.0,0.0,1.3333333333333333
91,720.0,697.5543478260516,692.9147727272727,42.0,True,1,1,698.8846070324881,692.9147727272727,705.6331317949237,692.9147727272727,False,8333.0,693.8694362017804,694.4,693.7241379310345,710.7463805527138,701.239908735492,701.9941837725582,17.0,0.15384615384615385,-1.0,0.0,0.8333333333333334
92,595.0,697.5543478260516,692.9147727272727,55.0,True,1,1,680.1752310301276,692.9147727272727,680.1752310301276,692.9147727272727,False,29699.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,645.6570962777485,689.6772184780355,11.0,-1.7692307692307692,-1.0,0.0,-0.16666666666666666
93,700.0,697.5543478260516,692.9147727272727,45.0,False,1,1,693.8366208382424,692.9147727272727,705.6331317949237,692.9147727272727,False,1113.0,693.8694362017804,694.4,693.7241379310345,701.6979621920462,691.160453138933,689.6772184780355,16.0,-0.15384615384615385,-1.0,0.0,0.6666666666666666
94,500.0,697.5543478260516,692.9147727272727,45.0,True,1,1,667.8149259656428,692.9147727272727,679.7347132709223,692.9147727272727,False,32188.0,693.8694362017804,694.4,693.7241379310345,671.7426565963486,679.7347132709223,689.6772184780355,11.0,-3.230769230769231,-1.0,0.0,-0.16666666666666666
